epoch,x,y,z
0,0,0,0
1.53471E+12,-1.307617188,-2.088378906,0.036621094
1.53471E+12,-2.087890625,-2.869628906,0.681152344
1.53471E+12,-2.09765625,-3.669921875,1.30078125
1.53471E+12,-1.726074219,-4.638671875,2.078613281
1.53471E+12,-2.149414063,-6.676757813,6.863769531
1.53471E+12,0.647949219,-6.793945313,6.300292969
1.53471E+12,0.072753906,-4.826660156,1.270507813
1.53471E+12,-0.509277344,-3.078125,0.65234375
1.53471E+12,-1.266113281,-1.937011719,1.240722656
1.53471E+12,-1.826660156,-1.564453125,0.734863281
1.53471E+12,-1.270507813,-1.361816406,0.310058594
1.53471E+12,-1.037109375,-1.162597656,0.256347656
1.53471E+12,-1.091308594,-1.476074219,0.084960938
1.53471E+12,-1.087890625,-2.062988281,-0.259277344
1.53471E+12,-0.962890625,-2.305664063,-0.499511719
1.53471E+12,-0.855957031,-2.326660156,-0.52734375
1.53471E+12,-0.907714844,-2.366210938,-0.480957031
1.53471E+12,-0.920898438,-2.494140625,-0.542480469
1.53471E+12,-0.80859375,-2.560058594,-0.697753906
1.53471E+12,-0.951660156,-2.507324219,-0.651367188
1.53471E+12,-1.098632813,-2.556640625,-0.548828125
1.53471E+12,-0.7890625,-2.57421875,-0.547363281
1.53471E+12,-0.332519531,-2.264160156,-0.457519531
1.53471E+12,0.938964844,-1.615722656,-0.15234375
1.53471E+12,2.782226563,-0.754394531,-0.182617188
1.53471E+12,3.735839844,0.291503906,-0.403320313
1.53471E+12,4.609863281,0.252929688,-0.294433594
1.53471E+12,5.132324219,-0.032714844,-0.508789063
1.53471E+12,4.215820313,0.1328125,-0.53125
1.53471E+12,2.670410156,-0.454589844,-0.140625
1.53471E+12,1.259277344,-1.3125,-0.016113281
1.53471E+12,0.11328125,-2.182617188,-0.055175781
1.53471E+12,-0.826660156,-2.267089844,-0.205566406
1.53471E+12,-1.267578125,-2.137695313,-0.362304688
1.53471E+12,-1.1875,-2.207519531,-0.51171875
1.53471E+12,-1.015136719,-2.281738281,-0.75390625
1.53471E+12,-0.94140625,-2.1796875,-0.842773438
1.53471E+12,-1.03515625,-2.104980469,-0.730957031
1.53471E+12,-1.118164063,-2.140136719,-0.591308594
1.53471E+12,-1.143554688,-2.075195313,-0.576171875
1.53471E+12,-1.260742188,-1.949707031,-0.713867188
1.53471E+12,-1.25,-1.786132813,-0.72265625
1.53471E+12,-1.094726563,-1.667480469,-0.495117188
1.53471E+12,-1.100585938,-1.650878906,-0.053222656
0,0,0,0
1.53471E+12,-1.618164063,-1.919921875,0.224609375
1.53471E+12,-2.12890625,-2.7578125,0.616699219
1.53471E+12,-2.163574219,-3.8671875,1.919921875
1.53471E+12,-2.66796875,-4.373046875,4.806152344
1.53471E+12,-3.474121094,-6.305175781,7.156738281
1.53471E+12,0.359375,-7.050292969,4.33203125
1.53471E+12,-0.499511719,-4.708496094,1.075683594
1.53471E+12,-1.773925781,-2.421875,1.454589844
1.53471E+12,-2.361328125,-1.844238281,1.357421875
1.53471E+12,-1.819824219,-1.814941406,0.518554688
1.53471E+12,-1.306640625,-1.730957031,-0.033691406
1.53471E+12,-1.151855469,-2.120605469,-0.26953125
1.53471E+12,-0.835449219,-2.699707031,-0.549316406
1.53471E+12,-0.9140625,-2.819335938,-0.824707031
1.53471E+12,-1.191894531,-2.766113281,-0.766601563
1.53471E+12,-1.078613281,-2.909667969,-0.594238281
1.53471E+12,-0.784667969,-3.052734375,-0.636230469
1.53471E+12,-0.821777344,-3.093261719,-0.585449219
1.53471E+12,-0.78125,-3.16015625,-0.427734375
1.53471E+12,-0.674804688,-3.204589844,-0.392578125
