epoch,x,y,z
0,0,0,0
1534717134248,-1.67333984375,-2.27392578125,0.78857421875
1534717134278,-1.62451171875,-2.43017578125,1.888671875
1534717134293,-1.98876953125,-2.39208984375,1.5888671875
1534717134308,-3.66552734375,-3.25537109375,2.39501953125
1534717134338,-4.69140625,-3.57177734375,3.49462890625
1534717134353,-5.3662109375,-3.58544921875,4.19921875
1534717134368,-4.85498046875,-3.52734375,4.08251953125
1534717134383,-3.70556640625,-3.54638671875,2.66259765625
1534717134413,-2.9091796875,-2.84521484375,1.8115234375
1534717134428,-2.75634765625,-1.86328125,1.3466796875
1534717134458,-2.41796875,-1.34375,0.91748046875
1534717134473,-2.04638671875,-1.1865234375,0.48388671875
1534717134488,-1.85107421875,-1.33544921875,0.0595703125
1534717134518,-1.61083984375,-1.5859375,-0.16943359375
1534717134533,-1.408203125,-1.83544921875,-0.3076171875
1534717134548,-1.373046875,-1.99755859375,-0.39892578125
1534717134578,-1.447265625,-2.0185546875,-0.4501953125
1534717134593,-1.42236328125,-2.00830078125,-0.4599609375
1534717134609,-1.50390625,-2.01025390625,-0.4912109375
1534717134638,-1.5390625,-2.04541015625,-0.5751953125
1534717134653,-1.56201171875,-2.01611328125,-0.6591796875
1534717134698,-1.6298828125,-1.9697265625,-0.6123046875
1534717134700,-1.59033203125,-1.955078125,-0.47216796875
1534717134714,-1.5009765625,-1.9990234375,-0.3955078125
1534717134743,-1.330078125,-2.03369140625,-0.3916015625
1534717134773,-0.67236328125,-1.99658203125,-0.49755859375
1534717134774,0.79443359375,-1.7392578125,-0.98583984375
1534717134803,2.17529296875,-0.8974609375,-1.7001953125
1534717134818,4.27001953125,0.1787109375,-2.228515625
1534717134833,5.86328125,0.28564453125,-2.5712890625
1534717134863,5.8115234375,0.18408203125,-2.90966796875
1534717134878,4.3544921875,0.24951171875,-2.96923828125
1534717134908,2.66552734375,-0.38427734375,-1.70361328125
1534717134923,0.5830078125,-1.26611328125,-0.77099609375
1534717134938,-0.66455078125,-1.9765625,-0.6025390625
1534717134968,-1.533203125,-2.20361328125,-0.673828125
1534717134983,-2.07861328125,-2.36376953125,-0.6630859375
1534717134998,-2.0966796875,-2.310546875,-0.4580078125
1534717135028,-1.8720703125,-2.03515625,-0.2880859375
1534717135043,-1.72216796875,-1.95263671875,-0.19287109375
1534717135073,-1.67333984375,-1.82666015625,-0.171875
1534717135088,-1.619140625,-1.7158203125,-0.22216796875
1534717135103,-1.54638671875,-1.65087890625,-0.3115234375
1534717135133,-1.56201171875,-1.66064453125,-0.28271484375
1534717135148,-1.48046875,-1.6962890625,-0.154296875
1534717135163,-1.3623046875,-1.662109375,-0.0517578125
