epoch,x,y,z
0,0,0,0
1.53471E+12,-0.641601563,-8.235839844,6.181152344
1.53471E+12,1.190917969,-6.404296875,2.599609375
1.53471E+12,-1.459960938,-4.072265625,-0.971679688
1.53471E+12,-0.619628906,-2.948242188,0.615722656
1.53471E+12,-1.378417969,-2.520996094,0.918457031
1.53471E+12,-1.845703125,-1.747070313,0.303710938
1.53471E+12,-1.267089844,-1.339355469,-0.1328125
1.53471E+12,-0.836425781,-1.250488281,-0.232421875
1.53471E+12,-0.80859375,-1.397949219,-0.34765625
1.53471E+12,-0.893066406,-1.644042969,-0.5
1.53471E+12,-0.785644531,-1.876953125,-0.598632813
1.53471E+12,-0.766601563,-2.019042969,-0.501953125
1.53471E+12,-0.838867188,-2.129882813,-0.422363281
1.53471E+12,-0.867675781,-2.298828125,-0.41015625
1.53471E+12,-0.7109375,-2.458007813,-0.459960938
1.53471E+12,-0.700683594,-2.507324219,-0.380371094
1.53471E+12,-0.933105469,-2.595703125,-0.182617188
1.53471E+12,-0.758300781,-2.624511719,-0.171875
1.53471E+12,-0.546875,-2.279296875,-0.183105469
1.53471E+12,0.088378906,-1.785644531,0.070800781
1.53471E+12,3.006835938,-0.977539063,0.145019531
1.53471E+12,4.207519531,0.8515625,-0.517089844
1.53471E+12,5.00390625,0.766113281,-0.6953125
1.53471E+12,5.265136719,0.379394531,-0.719238281
1.53471E+12,3.270019531,0.41015625,-0.971191406
1.53471E+12,2.057617188,-0.442871094,-0.466796875
1.53471E+12,0.898925781,-1.213378906,-0.050292969
1.53471E+12,0.037597656,-2.030273438,0.040527344
1.53471E+12,-0.348632813,-2.291992188,-0.044921875
1.53471E+12,-0.661132813,-2.006347656,-0.331054688
1.53471E+12,-0.840820313,-1.99609375,-0.634765625
1.53471E+12,-0.800292969,-2.126953125,-0.791503906
1.53471E+12,-0.69921875,-2.075195313,-0.749023438
1.53471E+12,-0.69140625,-2.086914063,-0.646972656
1.53471E+12,-0.841308594,-2.174804688,-0.581542969
1.53471E+12,-0.956054688,-2.25,-0.51953125
1.53471E+12,-1.000488281,-2.105957031,-0.357421875
1.53471E+12,-1.012207031,-1.834472656,-0.142578125
1.53471E+12,-0.969726563,-1.79296875,-0.118164063
1.53471E+12,-0.932617188,-1.992675781,-0.166015625
1.53471E+12,-1.205566406,-2.514648438,0.206542969
0,0,0,0
1.53471E+12,-1.428222656,-3.100097656,0.902832031
1.53471E+12,-1.547363281,-3.644042969,1.842285156
1.53471E+12,-2.955566406,-4.791992188,4.276855469
1.53471E+12,-1.84375,-6.59765625,6.080078125
1.53471E+12,1.584472656,-6.730957031,3.876953125
1.53471E+12,-1.146484375,-4.374511719,0.549804688
1.53471E+12,-0.562011719,-3.204101563,1.186523438
1.53471E+12,-1.471191406,-2.680664063,1.020507813
1.53471E+12,-2.030273438,-1.953613281,0.689941406
1.53471E+12,-1.467773438,-1.694335938,0.312011719
1.53471E+12,-0.940917969,-1.665527344,-0.060058594
1.53471E+12,-0.870117188,-1.896484375,-0.332519531
1.53471E+12,-0.854492188,-2.354980469,-0.498046875
1.53471E+12,-0.618164063,-2.654785156,-0.639160156
1.53471E+12,-0.556640625,-2.785644531,-0.63671875
1.53471E+12,-0.73046875,-2.773925781,-0.521484375
1.53471E+12,-0.676269531,-2.806640625,-0.40234375
1.53471E+12,-0.508789063,-2.781738281,-0.433105469
1.53471E+12,-0.426757813,-2.662597656,-0.440429688
1.53471E+12,-0.375488281,-2.543945313,-0.400390625
1.53471E+12,-0.223144531,-2.212402344,-0.424316406
1.53471E+12,0.551757813,-1.692382813,-0.645996094
1.53471E+12,2.639160156,-0.805175781,-0.992675781
1.53471E+12,3.198242188,0.520996094,-1.114746094
1.53471E+12,3.930664063,0.658691406,-1.837402344
1.53471E+12,5.473144531,0.3359375,-2.329101563
1.53471E+12,3.75390625,0.562988281,-1.796875
1.53471E+12,2.208984375,-0.124511719,-1.00390625
1.53471E+12,1.158203125,-0.9453125,-0.499023438
1.53471E+12,0.262207031,-1.666015625,-0.313964844
1.53471E+12,-0.29296875,-2.190429688,-0.170898438
1.53471E+12,-0.721191406,-2.134277344,-0.03125
1.53471E+12,-0.868164063,-2.137695313,-0.129882813
1.53471E+12,-0.744628906,-2.333984375,-0.399414063
1.53471E+12,-0.668945313,-2.432128906,-0.681640625
1.53471E+12,-0.82421875,-2.343261719,-0.652832031
1.53471E+12,-0.904785156,-2.240234375,-0.3671875
1.53471E+12,-0.931640625,-2.22265625,-0.318359375
1.53471E+12,-0.9140625,-2.232421875,-0.458496094
1.53471E+12,-0.84765625,-2.162597656,-0.34375
1.53471E+12,-0.788085938,-2.020019531,-0.239746094
1.53471E+12,-1.078613281,-1.956054688,-0.370117188
1.53471E+12,-1.495117188,-2.235839844,-0.036621094
0,0,0,0
1.53471E+12,-1.16015625,-3.008300781,0.841308594
1.53471E+12,-1.454589844,-3.931640625,1.963867188
1.53471E+12,-3.079101563,-5.067382813,5.448730469
1.53471E+12,-1.181152344,-6.595703125,7.985351563
1.53471E+12,1.954589844,-5.470703125,3.603027344
1.53471E+12,-0.989257813,-4.490234375,0.389648438
1.53471E+12,-0.459472656,-3.283691406,1.190429688
1.53471E+12,-1.611816406,-2.466796875,0.847167969
1.53471E+12,-1.498046875,-1.907226563,0.801757813
1.53471E+12,-0.870605469,-1.405273438,0.84375
1.53471E+12,-0.988769531,-1.227050781,0.481445313
1.53471E+12,-1.2578125,-1.432617188,0.040039063
1.53471E+12,-1.156738281,-1.884765625,-0.172363281
1.53471E+12,-0.946289063,-2.264648438,-0.251953125
1.53471E+12,-0.831542969,-2.486328125,-0.280273438
1.53471E+12,-0.740234375,-2.604492188,-0.236816406
1.53471E+12,-0.809082031,-2.675292969,-0.148925781
1.53471E+12,-0.735351563,-2.778320313,-0.12109375
1.53471E+12,-0.70703125,-2.845214844,-0.149902344
1.53471E+12,-0.538574219,-2.673828125,-0.213867188
1.53471E+12,-0.296386719,-2.247070313,-0.098144531
1.53471E+12,-0.052246094,-1.933105469,-0.185546875
1.53471E+12,1.505371094,-1.569824219,-0.792480469
1.53471E+12,3.912109375,-0.181152344,-1.322265625
1.53471E+12,3.196289063,0.951171875,-1.013183594
1.53471E+12,4.707519531,0.000976563,-1.38671875
1.53471E+12,5.14453125,0.015625,-1.882324219
1.53471E+12,2.93359375,-0.220214844,-1.043945313
1.53471E+12,1.410644531,-0.844726563,-0.216796875
1.53471E+12,0.358398438,-1.562988281,0.022949219
1.53471E+12,-0.151855469,-2.185058594,0.256347656
1.53471E+12,-0.606445313,-2.365722656,0.323242188
1.53471E+12,-0.9609375,-2.328125,-0.071289063
1.53471E+12,-0.947265625,-2.48828125,-0.44921875
1.53471E+12,-1.034667969,-2.458496094,-0.25
1.53471E+12,-1.098144531,-2.300292969,-0.275878906
1.53471E+12,-0.989746094,-2.321289063,-0.517089844
1.53471E+12,-0.99609375,-2.146484375,-0.518066406
1.53471E+12,-1.033691406,-1.935546875,-0.330078125
1.53471E+12,-0.969726563,-1.825195313,-0.018554688
1.53471E+12,-0.752441406,-1.643066406,-0.065429688
1.53471E+12,-0.90625,-1.533203125,-0.15234375
1.53471E+12,-1.103515625,-1.708984375,0.115234375
0,0,0,0
1.53471E+12,-1.016113281,-2.178710938,0.5546875
1.53471E+12,-1.169433594,-3.016601563,1.393554688
1.53471E+12,-1.512695313,-3.895019531,3.767578125
1.53471E+12,-0.970703125,-5.268554688,5.657714844
1.53471E+12,0.868164063,-5.944335938,4.715820313
1.53471E+12,-0.865722656,-5.333496094,1.619140625
1.53471E+12,-1.065917969,-3.791992188,0.789550781
1.53471E+12,-0.978515625,-2.791503906,1.057617188
1.53471E+12,-1.579589844,-2.068847656,0.934082031
1.53471E+12,-1.630859375,-1.47265625,0.676269531
1.53471E+12,-1.209472656,-1.290527344,0.4921875
1.53471E+12,-1.085449219,-1.321289063,0.414550781
1.53471E+12,-1.169921875,-1.603515625,0.161621094
1.53471E+12,-0.9609375,-2.029785156,-0.127441406
1.53471E+12,-0.850585938,-2.320800781,-0.291015625
1.53471E+12,-0.777832031,-2.434082031,-0.361816406
1.53471E+12,-0.744140625,-2.529296875,-0.32421875
1.53471E+12,-0.844726563,-2.680175781,-0.228515625
1.53471E+12,-0.800292969,-2.798339844,-0.242675781
1.53471E+12,-0.547363281,-2.780761719,-0.352050781
1.53471E+12,-0.495117188,-2.534667969,-0.318359375
1.53471E+12,-0.353515625,-2.199707031,-0.29296875
1.53471E+12,0.287109375,-1.794921875,-0.452148438
1.53471E+12,2.151855469,-1.111816406,-0.782226563
1.53471E+12,3.342773438,0.25,-0.770019531
1.53471E+12,3.572753906,1.017089844,-0.793457031
1.53471E+12,5.061523438,0.212890625,-1.389160156
1.53471E+12,4.639648438,0.449707031,-1.500976563
1.53471E+12,2.759277344,0.199707031,-0.810058594
1.53471E+12,1.437988281,-0.583984375,-0.344238281
1.53471E+12,0.486328125,-1.451171875,-0.247070313
1.53471E+12,-0.10546875,-2.365234375,-0.141113281
1.53471E+12,-0.713867188,-2.451660156,-0.034667969
1.53471E+12,-1.184082031,-2.180175781,-0.078125
1.53471E+12,-1.176269531,-2.189453125,-0.300292969
1.53471E+12,-0.852050781,-2.249023438,-0.612792969
1.53471E+12,-0.674316406,-2.251464844,-0.6875
1.53471E+12,-0.776367188,-2.200683594,-0.354003906
