epoch,x,y,z
0,0,0,0
1534717375866,-2.01171875,-3.23291015625,0.70654296875
1534717375896,-2.46484375,-4.46240234375,2.30615234375
1534717375911,-2.74609375,-5.93896484375,4.853515625
1534717375942,0.33935546875,-7.83056640625,7.74853515625
1534717375956,0.25732421875,-5.75,3.35400390625
1534717375971,-0.78564453125,-3.8046875,0.51025390625
1534717376001,-0.447265625,-2.70556640625,1.40771484375
1534717376017,-0.95751953125,-2.20849609375,1.38525390625
1534717376031,-1.57861328125,-1.99658203125,0.46728515625
1534717376061,-1.27099609375,-1.873046875,0.0478515625
1534717376076,-1.07421875,-2.17138671875,-0.10107421875
1534717376091,-1.01123046875,-2.7724609375,-0.443359375
1534717376121,-1.13916015625,-3.064453125,-0.71630859375
1534717376136,-1.12255859375,-3.1806640625,-0.5634765625
1534717376167,-0.84423828125,-3.36669921875,-0.3291015625
1534717376181,-0.84033203125,-3.4296875,-0.47705078125
1534717376196,-0.97607421875,-3.41943359375,-0.67138671875
1534717376226,-0.8818359375,-3.19287109375,-0.5869140625
1534717376241,-0.67333984375,-2.7412109375,-0.43994140625
1534717376256,0.21240234375,-2.29296875,-0.55908203125
1534717376286,2.275390625,-1.79541015625,-1.1572265625
1534717376301,4.3544921875,-1.1044921875,-2.38818359375
1534717376331,5.80126953125,-0.48046875,-2.998046875
1534717376346,6.224609375,-0.64697265625,-2.6669921875
1534717376362,4.37646484375,-0.45703125,-2.00390625
1534717376392,1.763671875,-1.109375,-1.0234375
1534717376406,0.1962890625,-3.4619140625,-1.05322265625
1534717376421,-0.99267578125,-4.14404296875,-0.81591796875
1534717376451,-2.5166015625,-3.3759765625,-0.45849609375
1534717376467,-2.43310546875,-3.474609375,-0.22412109375
1534717376481,-2.0185546875,-3.21142578125,-0.5595703125
1534717376511,-1.27001953125,-2.89404296875,-0.63916015625
1534717376526,-1.05419921875,-3.03759765625,-0.482421875
1534717376556,-1.40185546875,-2.8173828125,-0.2109375
1534717376601,-1.23828125,-2.439453125,-0.0712890625
1534717376602,-0.93798828125,-2.15869140625,0.12109375
1534717376631,-1.44873046875,-2.1083984375,0.833984375
1534717376632,-2.16748046875,-2.212890625,2.10791015625
0,0,0,0
1534717376646,-2.7080078125,-2.89453125,3.5986328125
1534717376676,-3.23486328125,-4.21923828125,5.4638671875
1534717376692,-1.5732421875,-5.0927734375,6.27880859375
1534717376706,-0.11669921875,-5.36767578125,4.41650390625
1534717376736,-0.931640625,-4.62890625,2.642578125
1534717376767,-2.154296875,-3.13525390625,1.984375
1534717376781,-2.52294921875,-2.404296875,1.064453125
1534717376796,-2.1044921875,-1.98779296875,0.4853515625
1534717376811,-1.69677734375,-1.91748046875,0.18212890625
1534717376842,-1.37060546875,-2.12451171875,-0.1943359375
1534717376856,-1.43603515625,-2.23828125,-0.56201171875
1534717376871,-1.28173828125,-2.4306640625,-0.744140625
1534717376901,-0.978515625,-2.68505859375,-0.78857421875
1534717376917,-1.134765625,-2.955078125,-0.81884765625
1534717376931,-1.2119140625,-2.86669921875,-0.7626953125
1534717376962,-1.130859375,-2.64306640625,-0.62646484375
1534717376976,-0.90673828125,-2.4736328125,-0.5
1534717377006,-0.7607421875,-2.25341796875,-0.408203125
1534717377021,-0.24609375,-2.02197265625,-0.51904296875
1534717377036,1.548828125,-1.62548828125,-0.9609375
1534717377067,3.2412109375,-0.86279296875,-1.13037109375
1534717377081,4.2021484375,-0.505859375,-1.654296875
1534717377096,5.60205078125,-0.67724609375,-2.10498046875
1534717377126,5.2939453125,-0.3447265625,-1.77783203125
1534717377142,3.14501953125,-0.51953125,-1.05126953125
1534717377156,1.2099609375,-1.51220703125,-0.50244140625
1534717377186,-0.0048828125,-2.73193359375,-0.3515625
1534717377201,-1.1787109375,-2.9052734375,-0.23779296875
1534717377231,-1.75439453125,-2.54345703125,-0.10400390625
1534717377246,-1.6279296875,-2.72021484375,-0.0205078125
1534717377261,-1.71923828125,-2.84521484375,-0.1337890625
1534717377293,-1.7783203125,-2.48583984375,-0.267578125
1534717377306,-1.83447265625,-2.17724609375,-0.369140625
1534717377321,-1.6005859375,-1.99609375,-0.37939453125
1534717377351,-1.43115234375,-2.00537109375,-0.24853515625
1534717377367,-1.46142578125,-2.15234375,-0.19091796875
0,0,0,0
1534717377381,-1.73388671875,-2.19140625,0.12548828125
1534717377411,-2.23291015625,-2.11767578125,0.74169921875
1534717377426,-2.47802734375,-2.3447265625,1.6611328125
1534717377456,-2.91162109375,-3.1298828125,3.375
1534717377471,-3.02734375,-4.28369140625,5.17041015625
1534717377486,-1.1865234375,-5.126953125,5.6748046875
1534717377517,0.97119140625,-5.1025390625,4.73095703125
1534717377531,0.1201171875,-4.13427734375,3.08984375
1534717377546,-1.40771484375,-2.42724609375,1.91162109375
1534717377576,-2.00732421875,-1.66845703125,1.25390625
1534717377592,-1.91015625,-1.40478515625,0.955078125
1534717377606,-1.828125,-1.39013671875,0.6162109375
1534717377636,-1.94580078125,-1.72119140625,0.1806640625
1534717377651,-1.6552734375,-2.29443359375,-0.26123046875
1534717377681,-1.26708984375,-2.77392578125,-0.47705078125
1534717377696,-1.21923828125,-3.0341796875,-0.4248046875
1534717377711,-1.2685546875,-3.19873046875,-0.4931640625
1534717377741,-1.17041015625,-3.140625,-0.7255859375
1534717377756,-1.13427734375,-2.89501953125,-0.6767578125
1534717377771,-0.994140625,-2.65625,-0.50244140625
1534717377801,-0.75146484375,-2.37060546875,-0.48974609375
1534717377831,-0.29736328125,-2.01220703125,-0.67236328125
1534717377846,1.03759765625,-1.6572265625,-0.9013671875
1534717377862,2.92529296875,-1.15087890625,-1.1962890625
1534717377876,3.8369140625,-0.45263671875,-1.380859375
1534717377906,5.29248046875,-0.03515625,-1.6708984375
1534717377921,5.40478515625,-0.0078125,-1.72900390625
1534717377936,3.40771484375,-0.06982421875,-1.1845703125
1534717377967,1.68212890625,-0.83447265625,-0.8212890625
1534717377981,0.646484375,-2.50048828125,-0.763671875
1534717377996,-0.8466796875,-2.71826171875,-0.70263671875
1534717378026,-2.171875,-2.1572265625,-0.70654296875
1534717378042,-1.8623046875,-2.26220703125,-0.7294921875
1534717378071,-1.68115234375,-2.26953125,-0.81689453125
1534717378086,-1.6669921875,-2.06982421875,-0.72021484375
1534717378101,-1.45849609375,-1.8828125,-0.51123046875
1534717378131,-1.35205078125,-1.8203125,-0.42041015625
1534717378146,-1.29345703125,-1.74267578125,-0.40087890625
1534717378161,-1.31982421875,-1.6923828125,-0.40380859375
0,0,0,0
1534717378192,-1.3564453125,-1.72998046875,-0.267578125
1534717378206,-1.75390625,-1.8779296875,0.19287109375
1534717378221,-2.31591796875,-1.9306640625,0.80078125
1534717378251,-2.41943359375,-2.37255859375,1.626953125
1534717378267,-2.99267578125,-3.658203125,2.83056640625
1534717378296,-3.0400390625,-5.25830078125,4.0771484375
1534717378311,-0.8154296875,-6.07568359375,4.77734375
1534717378326,0.54541015625,-5.6298828125,4.14453125
1534717378371,-1.08251953125,-3.912109375,2.203125
1534717378372,-1.64404296875,-2.58349609375,1.57275390625
1534717378386,-1.81298828125,-2.111328125,1.18212890625
1534717378417,-1.76953125,-1.818359375,0.693359375
1534717378431,-1.6767578125,-1.7392578125,0.294921875
1534717378446,-1.443359375,-2.07666015625,-0.25390625
1534717378476,-1.361328125,-2.46533203125,-0.80908203125
1534717378492,-1.447265625,-2.67529296875,-0.98193359375
1534717378521,-1.330078125,-2.62744140625,-0.892578125
1534717378536,-1.3642578125,-2.72265625,-0.85595703125
1534717378551,-1.2060546875,-2.740234375,-0.943359375
1534717378581,-0.9443359375,-2.62451171875,-0.92919921875
1534717378596,-0.84814453125,-2.388671875,-0.79443359375
1534717378612,-0.63525390625,-2.083984375,-0.75390625
1534717378643,0.19091796875,-1.7470703125,-0.9130859375
1534717378656,1.67626953125,-1.3017578125,-0.935546875
1534717378671,2.69384765625,-0.896484375,-0.99267578125
1534717378701,4.03076171875,-0.43994140625,-0.95654296875
1534717378716,5.7265625,-0.3251953125,-1.44921875
1534717378746,5.23876953125,-0.47705078125,-1.5087890625
1534717378762,2.978515625,-0.3623046875,-0.79052734375
1534717378776,1.10205078125,-1.38671875,-0.619140625
1534717378806,-0.1015625,-3.23583984375,-0.87353515625
1534717378821,-1.81298828125,-3.10986328125,-0.72412109375
1534717378836,-2.7978515625,-2.55908203125,-0.39501953125
1534717378866,-2.07568359375,-2.36083984375,-0.28466796875
1534717378881,-1.85205078125,-2.18798828125,-0.529296875
1534717378896,-1.46435546875,-2.13916015625,-0.599609375
1534717378926,-1.3369140625,-2.24560546875,-0.57861328125
1534717378942,-1.60400390625,-2.16845703125,-0.45751953125
1534717378971,-1.509765625,-1.97998046875,-0.27001953125
1534717378986,-1.36572265625,-1.7939453125,-0.10302734375
0,0,0,0
1534717379001,-1.3603515625,-1.73193359375,0.11328125
1534717379031,-1.8974609375,-1.78515625,0.53662109375
1534717379046,-2.236328125,-2.03857421875,1.0771484375
1534717379061,-2.12890625,-2.75,1.99658203125
1534717379093,-2.16015625,-4.4736328125,3.435546875
1534717379106,-0.0986328125,-7.6748046875,6.39404296875
1534717379136,0.27783203125,-5.8310546875,3.7431640625
1534717379151,-1.52685546875,-4.0966796875,0.60107421875
1534717379166,-0.9140625,-3.365234375,1.01318359375
1534717379196,-1.2646484375,-2.73876953125,1.197265625
1534717379211,-1.8359375,-2.25341796875,0.6484375
1534717379226,-1.68310546875,-1.60498046875,0.259765625
1534717379256,-1.3134765625,-1.51953125,0.00048828125
1534717379271,-1.20703125,-1.81689453125,-0.2373046875
1534717379286,-1.24072265625,-2.17236328125,-0.60009765625
1534717379316,-1.150390625,-2.353515625,-0.77099609375
1534717379331,-0.98193359375,-2.4013671875,-0.64013671875
1534717379361,-0.94140625,-2.4755859375,-0.56787109375
1534717379376,-0.814453125,-2.55615234375,-0.66162109375
1534717379392,-0.84423828125,-2.48876953125,-0.654296875
1534717379421,-0.85693359375,-2.41796875,-0.5576171875
1534717379436,-0.62109375,-2.20556640625,-0.4619140625
1534717379451,0.1083984375,-1.86962890625,-0.4482421875
1534717379481,1.61474609375,-1.47802734375,-0.7265625
1534717379496,3.42919921875,-0.8388671875,-1.28466796875
1534717379511,4.5771484375,0.3505859375,-1.52392578125
1534717379542,5.4814453125,0.37451171875,-1.94189453125
1534717379556,4.7060546875,-0.21826171875,-1.9404296875
1534717379602,2.22509765625,-0.3623046875,-1.13623046875
1534717379603,0.7646484375,-2.00341796875,-0.82177734375
1534717379616,-0.35791015625,-3.94287109375,-0.76416015625
1534717379646,-2.54541015625,-3.20361328125,-0.36376953125
