epoch,x,y,z
0,0,0,0
1.53472E+12,-4.16015625,-3.284667969,3.916992188
1.53472E+12,-3.72265625,-5.739746094,5.387207031
1.53472E+12,1.688964844,-7.323242188,3.3984375
1.53472E+12,-0.162597656,-6.631347656,1.932617188
1.53472E+12,-2.424804688,-3.41796875,0.856933594
1.53472E+12,-2.059082031,-2.225097656,1.125
1.53472E+12,-2.525390625,-1.811035156,1.158691406
1.53472E+12,-2.168457031,-1.456054688,0.651367188
1.53472E+12,-1.7578125,-1.6015625,0.137207031
1.53472E+12,-1.741210938,-2.035644531,-0.18359375
1.53472E+12,-1.413574219,-2.475097656,-0.391113281
1.53472E+12,-1.120605469,-2.659179688,-0.393066406
1.53472E+12,-1.099121094,-2.701660156,-0.280761719
1.53472E+12,-1.062011719,-2.88671875,-0.260742188
1.53472E+12,-0.95703125,-3.075195313,-0.411132813
1.53472E+12,-1.011230469,-3.069335938,-0.31640625
1.53472E+12,-0.924804688,-2.943847656,-0.131835938
1.53472E+12,-0.741210938,-2.687988281,-0.135253906
1.53472E+12,-0.290527344,-2.345214844,-0.252441406
1.53472E+12,1.0859375,-1.899902344,-0.545410156
1.53472E+12,3.036621094,-1.334472656,-1.453613281
1.53472E+12,3.864257813,-0.586425781,-1.666015625
1.53472E+12,5.270507813,-0.334960938,-1.872558594
1.53472E+12,5.841308594,-0.577636719,-2.319824219
1.53472E+12,4.250976563,-0.578613281,-1.653808594
1.53472E+12,1.58203125,-1.007324219,-0.599609375
1.53472E+12,0.073730469,-1.986328125,-0.3359375
1.53472E+12,-0.643066406,-2.79296875,-0.330566406
1.53472E+12,-1.471191406,-2.787597656,-0.09765625
1.53472E+12,-1.581542969,-3.020507813,0.283691406
1.53472E+12,-1.823730469,-3.0859375,0.319824219
1.53472E+12,-1.848144531,-2.6640625,0.171875
1.53472E+12,-1.727050781,-2.468261719,0.059570313
1.53472E+12,-1.6171875,-2.296386719,0.007324219
1.53472E+12,-1.418457031,-2.174804688,0.026855469
1.53472E+12,-1.303222656,-2.115234375,0.18359375
1.53472E+12,-1.166015625,-2.05859375,0.452148438
1.53472E+12,-1.207519531,-1.854980469,0.8984375
1.53472E+12,-1.333496094,-1.696289063,1.553222656
1.53472E+12,-1.444824219,-1.997558594,2.708007813
0,0,0,0
1.53472E+12,-1.989746094,-2.778320313,4.641601563
1.53472E+12,-1.789550781,-4.328125,7.03515625
1.53472E+12,0.004882813,-6.17578125,4.840332031
1.53472E+12,-0.541992188,-6.015625,0.877929688
1.53472E+12,-2.789550781,-4.49609375,0.81640625
1.53472E+12,-2.779785156,-3.1328125,1.209960938
1.53472E+12,-2.447753906,-2.131347656,1.018066406
1.53472E+12,-1.888183594,-1.670410156,0.96484375
1.53472E+12,-1.529785156,-1.617675781,0.427246094
1.53472E+12,-1.750488281,-1.973144531,-0.299316406
1.53472E+12,-1.870117188,-2.47265625,-0.736328125
1.53472E+12,-1.458007813,-2.752929688,-0.725097656
1.53472E+12,-1.18359375,-2.822265625,-0.58984375
1.53472E+12,-1.038085938,-2.887207031,-0.51953125
