epoch,x,y,z
0,0,0,0
1.53472E+12,-1.269042969,-2.335449219,0.463378906
1.53472E+12,-1.739257813,-3.090820313,0.857421875
1.53472E+12,-2.375976563,-4.011230469,2.275878906
1.53472E+12,-2.568359375,-5.318359375,4.5703125
1.53472E+12,0.494140625,-7.157226563,5.704589844
1.53472E+12,1.816894531,-6.268554688,3.274414063
1.53472E+12,-1.342285156,-3.909667969,0.508300781
1.53472E+12,-1.045410156,-2.625488281,1.208007813
1.53472E+12,-1.033691406,-2.206054688,1.232910156
1.53472E+12,-1.525390625,-1.708496094,0.443847656
1.53472E+12,-1.677246094,-1.576660156,0.037109375
1.53472E+12,-1.327636719,-2.032226563,-0.286132813
1.53472E+12,-1.104003906,-2.491699219,-0.640136719
1.53472E+12,-0.854980469,-2.635742188,-0.801757813
1.53472E+12,-0.747070313,-2.511230469,-0.670898438
1.53472E+12,-0.904296875,-2.510742188,-0.446777344
1.53472E+12,-0.973144531,-2.708007813,-0.466796875
1.53472E+12,-0.807128906,-2.868652344,-0.637207031
1.53472E+12,-0.623046875,-3.011230469,-0.732910156
1.53472E+12,-0.687011719,-2.971679688,-0.601074219
1.53472E+12,-0.793457031,-2.852539063,-0.359863281
1.53472E+12,-0.159667969,-2.493164063,-0.301269531
1.53472E+12,1.359375,-1.875488281,-0.385253906
1.53472E+12,3.16015625,-0.862792969,-0.840332031
1.53472E+12,4.443847656,0.050292969,-1.303710938
1.53472E+12,5.826171875,0.400390625,-1.385742188
1.53472E+12,5.459472656,0.528808594,-1.551757813
1.53472E+12,3.822265625,0.44140625,-1.068847656
1.53472E+12,2.098632813,-0.468261719,-0.531738281
1.53472E+12,0.958984375,-1.482910156,-0.602050781
1.53472E+12,-0.12109375,-2.857910156,-0.7265625
1.53472E+12,-1.174804688,-2.658203125,-0.588378906
1.53472E+12,-1.391601563,-2.294433594,-0.541503906
1.53472E+12,-1.270507813,-2.487792969,-0.524902344
1.53472E+12,-1.155761719,-2.411132813,-0.583496094
1.53472E+12,-0.990234375,-2.306152344,-0.606933594
1.53472E+12,-1.021972656,-2.318359375,-0.535644531
1.53472E+12,-1.118652344,-2.250488281,-0.437988281
1.53472E+12,-1.157226563,-2.17578125,-0.344238281
1.53472E+12,-1.156738281,-2.085449219,-0.298828125
1.53472E+12,-1.03125,-2.034667969,-0.174804688
0,0,0,0
1.53472E+12,-1.099121094,-1.990234375,0.125976563
1.53472E+12,-1.198242188,-1.962402344,0.490234375
1.53472E+12,-1.325683594,-2.385742188,0.993164063
1.53472E+12,-1.244628906,-3.130371094,2.078125
1.53472E+12,-0.969726563,-4.107910156,3.827636719
1.53472E+12,0.133789063,-5.744140625,5.743652344
1.53472E+12,2.579589844,-6.688964844,4.645019531
1.53472E+12,0.65625,-6.240234375,1.0546875
1.53472E+12,-1.323242188,-4.178222656,0.419433594
1.53472E+12,-0.66796875,-2.927734375,1.482421875
1.53472E+12,-0.930664063,-2.385742188,1.162109375
1.53472E+12,-1.251464844,-1.646484375,0.310058594
1.53472E+12,-1.318359375,-1.358398438,-0.03125
1.53472E+12,-1.054199219,-1.796875,-0.306152344
